,sample,longitude,latitude,lithology,unit,authors,sio2,al2o3,fe2o3,mgo,cao,na2o,k2o,tio2,p2o5,mno,cr2o3,ni_ppm,loi,sum,ba_ppm,be_ppm,co_ppm,cs_ppm,ga_ppm,hf_ppm,nb_ppm,rb_ppm,sn_ppm,sr_ppm,ta_ppm,th_ppm,u_ppm,v_ppm,w_ppm,zr_ppm,y_ppm,la_ppm,ce_ppm,pr_ppm,nd_ppm,sm_ppm,eu_ppm,gd_ppm,tb_ppm,dy_ppm,ho_ppm,er_ppm,tm_ppm,yb_ppm,lu_ppm,mo_ppm,cu_ppm,pb_ppm,zn_ppm,cr_ppm,nio,as_ppm,cd_ppm,sb_ppm,bi_ppm,ag_ppm,au_ppm,hg_ppm,tl_ppm,se_ppm,sc_ppm,eu/eu*,lan/ybn,lan/smn,rb/sr,sr/y,age_ma,feot,total,ti_ppm
242,900316,,,Diabase,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",48.0,17.6,9.43,7.37,10.5,2.11,0.66,0.71,0.18,0.19,,80,4.04,101.0,254.0,< 1,32.0,< 0.1,16.0,1.7,1,8,< 1,425.0,0.04,0.89,0.21,323.0,< 0.5,58.0,17.8,7.06,16.3,2.5,11.3,2.93,0.84,2.95,0.51,3.12,0.63,1.86,0.29,1.91,0.29,< 2,140,< 5,70,200,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,37.0,0.88,2.46,1.48,0.018823529411764704,23.876404494382022,47.5,,,
243,900317,,,Porphyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",54.4,16.7,7.15,5.15,9.15,2.83,1.51,0.48,0.16,0.12,,< 20,3.01,101.0,374.0,< 1,22.0,< 0.1,15.0,1.9,1.2,34,< 1,354.0,0.03,1.37,0.4,239.0,< 0.5,69.0,14.1,9.59,20.8,3.03,13.1,3.18,0.93,2.87,0.45,2.53,0.49,1.45,0.23,1.48,0.23,< 2,70,< 5,50,30,,< 5,,< 0.2,< 0.1,< 0.5,,,0.05,,33.0,0.95,4.32,1.86,0.096045197740113,25.106382978723406,47.5,,,
244,900326,,,Porphyritic Basalt,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",49.8,18.8,9.32,3.36,9.77,3.06,0.69,0.72,0.15,0.17,,< 20,3.83,99.6,330.0,< 1,21.0,0.6,18.0,1.5,0.8,9,< 1,338.0,0.02,0.72,0.28,321.0,< 0.5,48.0,19.4,5.28,11.7,1.84,8.88,2.63,0.87,3.1,0.53,3.28,0.68,2.04,0.31,2.12,0.35,> 100,180,10,90,< 20,,< 5,,0.2,< 0.1,< 0.5,,,< 0.05,,30.0,0.94,1.66,1.23,0.026627218934911243,17.422680412371136,47.5,,,
245,900447,,,Andesite,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",57.1,19.3,6.87,2.71,6.68,3.68,1.17,0.44,0.19,0.21,,< 20,2.59,101.0,643.0,< 1,14.0,0.2,17.0,1.9,1.5,18,< 1,486.0,0.05,1.55,0.55,141.0,< 0.5,70.0,16.2,9.2,18.8,2.63,11.3,2.65,0.86,2.59,0.44,2.6,0.53,1.61,0.25,1.83,0.31,< 2,20,< 5,90,< 20,,< 5,,< 0.2,< 0.1,0.7,,,0.07,,13.0,1.01,3.35,2.14,0.037037037037037035,30.0,47.5,,,
246,900004 *,,,Porphyritic Andesite,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",61.6,17.1,4.87,1.96,5.46,4.13,1.82,0.39,0.19,0.12,,< 20,1.21,98.8,1034.0,< 1,7.0,1.3,17.0,2.2,2,32,< 1,731.0,0.1,2.21,0.88,145.0,< 0.5,85.0,13.6,15.8,29.3,3.68,14.4,2.89,0.83,2.39,0.36,2.15,0.43,1.33,0.22,1.57,0.27,< 2,30,< 5,50,30,,< 5,,< 0.2,< 0.1,< 0.5,,,0.1,,10.0,0.97,6.71,3.36,0.04377564979480164,53.75,47.5,,,
247,900273*,,,Porphyritic Andesite,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",62.5,17.3,5.84,2.22,5.71,3.71,0.86,0.47,0.14,0.14,,< 20,1.7,101.0,1563.0,< 1,10.0,0.1,17.0,2.6,1.8,7,1,373.0,0.07,1.43,0.54,132.0,< 0.5,99.0,22.7,9.23,19.1,2.71,11.7,2.98,0.92,3.23,0.56,3.47,0.73,2.28,0.37,2.68,0.47,43,50,< 5,100,30,,< 5,,0.3,< 0.1,< 0.5,,,< 0.05,,15.0,0.91,2.3,1.91,0.01876675603217158,16.431718061674008,47.5,,,
248,900283 *,,,Porphyritic Dacite,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",62.8,16.2,5.36,2.02,6.07,3.64,0.31,0.38,0.1,0.16,,< 20,2.95,99.9,315.0,< 1,7.0,0.2,14.0,1.7,0.9,5,< 1,388.0,0.02,0.67,0.26,99.0,< 0.5,58.0,18.8,5.92,13.5,2.08,9.66,2.58,0.81,2.74,0.46,2.9,0.61,1.92,0.32,2.3,0.41,3,< 10,< 5,60,30,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,10.0,0.94,1.72,1.41,0.01288659793814433,20.638297872340424,47.5,,,
249,900305 *,,,Porphyritic Andesite,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",64.1,16.8,4.68,1.74,4.17,4.38,1.47,0.36,0.15,0.13,,< 20,2.32,100.0,561.0,< 1,7.0,0.2,16.0,2.4,1.3,16,< 1,361.0,0.05,1.41,0.56,102.0,< 0.5,91.0,24.1,10.6,19.0,2.9,12.1,2.88,0.9,3.0,0.51,3.18,0.68,2.15,0.34,2.48,0.44,< 2,50,< 5,60,< 20,,< 5,,< 0.2,< 0.1,< 0.5,,,< 0.05,,10.0,0.94,2.85,2.26,0.0443213296398892,14.979253112033193,47.5,,,
250,900378 *,,,Porphyritic Andesite,Santa Cecilia - La Equis Complex,"Rodríguez et al., 2010",60.6,16.9,6.58,2.95,7.83,3.44,0.13,0.46,0.14,0.13,,< 20,0.68,99.8,179.0,< 1,10.0,< 0.1,16.0,1.8,1.1,2,< 1,362.0,0.04,0.74,0.3,163.0,< 0.5,60.0,18.9,5.51,12.5,1.92,8.66,2.41,0.77,2.61,0.46,2.91,0.6,1.91,0.31,2.2,0.39,> 100,< 10,< 5,< 30,40,,< 5,,0.2,< 0.1,< 0.5,,,< 0.05,,17.0,0.94,1.67,1.41,0.0055248618784530384,19.153439153439155,47.5,,,
251,BC-3660,-76.2548647337,5.94020426771,Basalt,Santa Cecilia - La Equis Complex,"Salazar et al., 2005",49.89,13.85,10.55,8.62,11.79,2.06,0.17,0.941,0.08,0.19,,119,1.24,99.39,44.0,0.5,42.0,0.1,13.0,1.4,2.7,2,1,108.0,0.2,0.23,0.07,292.0,0.3,42.0,18.0,3.05,7.48,1.19,6.23,2.09,0.798,2.5,0.48,3.29,0.71,2.08,0.333,2.04,0.274,1,193,5,118,278,,2.5,,0.4,0.1,0.3,-,,0.03,,46.0,1.07,1.0,0.9,0.018518518518518517,6.0,47.5,,,
252,BC-3681,-76.245972996,5.96790398734,Basalt,Santa Cecilia - La Equis Complex,"Salazar et al., 2005",40.49,16.31,9.52,5.8,12.15,2.85,0.38,1.14,0.1,0.174,,83,10.07,99.0,123.0,0.5,38.0,0.1,17.0,1.7,3,5,0.5,487.0,0.21,0.21,0.07,266.0,0.3,55.0,18.0,3.3,8.22,1.34,7.25,2.35,1.01,2.77,0.49,3.36,0.72,2.06,0.305,1.88,0.234,1,253,5,95,111,,2.5,,0.1,0.1,0.3,-,,0.03,,46.0,1.22,1.17,0.86,0.01026694045174538,27.055555555555557,47.5,,,
253,BC-3815,-76.1846321689,5.92567315163,Basalt,Santa Cecilia - La Equis Complex,"Salazar et al., 2005",49.04,13.96,11.72,6.97,10.34,2.05,3.16,0.754,0.49,0.254,,-,1.3,100.06,882.0,1,43.0,0.5,15.0,1.5,1.8,28,0.5,955.0,0.12,1.35,0.58,241.0,0.3,50.0,16.0,10.2,19.4,2.93,13.7,3.58,1.16,3.2,0.54,3.17,0.6,1.61,0.236,1.56,0.222,1,-,-,-,162,,<0.5,,<0.1,0.1,-,<2,,0.06,,32.5,1.05,4.36,1.75,0.02931937172774869,59.6875,47.5,,,
254,BC-5072,-76.3526760558,5.72256407007,Basalt,Santa Cecilia - La Equis Complex,"Salazar et al., 2005",57.92,15.4,9.64,4.47,7.71,2.84,0.2,0.754,0.15,0.16,,10,0.76,100.01,181.0,0.5,20.0,0.1,15.0,2.0,1,3,1,380.0,0.05,1.27,0.41,310.0,0.3,62.0,18.0,10.8,20.9,3.27,15.6,3.84,1.1,3.55,0.57,3.65,0.77,2.18,0.344,2.22,0.3,1,121,7,86,10,,2.5,,0.1,0.1,0.3,-,,0.03,,34.0,0.92,3.24,1.73,0.007894736842105263,21.11111111111111,47.5,,,
255,BC-5092,-76.4505540535,5.78371568266,Andesite,Santa Cecilia - La Equis Complex,"Salazar et al., 2005",54.55,18.13,8.13,3.06,7.99,3.35,1.39,0.846,0.29,0.132,,10,2.31,100.18,727.0,1,18.0,1.1,18.0,4.6,2.1,31,1,432.0,0.11,4.46,1.36,239.0,0.3,162.0,27.0,29.9,55.1,8.1,36.0,7.57,1.88,5.95,0.9,5.08,1.02,3.05,0.434,2.85,0.394,1,289,8,99,10,,18.3,,0.2,0.1,1.9,-,,0.11,,22.0,0.86,6.99,2.43,0.07175925925925926,16.0,47.5,,,
